locations/id,locations/response/destination_addresses/0,locations/response/origin_addresses/0,locations/response/rows/0/elements/0/status,locations/response/status,locations/response/rows/0/elements/0/distance/text,locations/response/rows/0/elements/0/distance/value,locations/response/rows/0/elements/0/duration/text,locations/response/rows/0/elements/0/duration/value,locations/response/rows/0/elements/0/fare/currency,locations/response/rows/0/elements/0/fare/text,locations/response/rows/0/elements/0/fare/value
https://reality.idnes.cz/detail/prodej/byt/praha-4-hurbanova/60882be8ee092b59516d49f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Hurbanova 1285, 142 00 Praha 4-Krč, Czechia",OK,OK,10.4 km,10377,46 mins,2754,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-letenska/5ebaa52337ba4d498a79bd13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Letenská 525, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,1.9 km,1857,23 mins,1382,,,
https://reality.idnes.cz/detail/prodej/byt/praha-1-benediktska/5f06f36a37ba4d122c4606b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","685/16, Rybná, 110 00 Praha 1-Staré Město, Czechia",OK,OK,1.1 km,1068,13 mins,797,,,
https://www.prazskereality.cz/prostorny-nezarizeny-mezonet-7-1-s-moznosti-upravy-na-8--7129999.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Ke Stírce 34, 182 00 Praha 8, Czechia",OK,OK,8.2 km,8152,26 mins,1578,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-cimburkova/6018c3d6109b637ff368cac3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Cimburkova 282/17, 130 00 Praha 3-Žižkov, Czechia",OK,OK,2.0 km,2050,26 mins,1541,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-imrychova/5f8f3d14c456184338349083/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Imrychova 981, 143 00 Praha 12, Czechia",OK,OK,11.0 km,11018,44 mins,2625,CZK,CZK 32.00,32
https://www.remax-czech.cz/reality/detail/311695/prodej-bytu-3-1-v-osobnim-vlastnictvi-96-m2-praha-3-vinohrady,"stanice metra Můstek, 110 00 Praha 1, Czechia","Slezská 3, Vinohrady, 120 00 Praha-Praha 2, Czechia",OK,OK,1.3 km,1306,15 mins,907,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-machateho/605ce2ffae88c111410583c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Brichtova 685/2, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,8.5 km,8541,28 mins,1685,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-peroutkova/60413277f4795139961ad8c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Farkáně III 46, 150 00 Praha 5, Czechia",OK,OK,14.8 km,14829,46 mins,2769,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-podbelohorska/602cc76dbf830175321a7373/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Podbělohorská 190/73, 150 00 Praha-Praha 5, Czechia",OK,OK,17.5 km,17489,1 hour 3 mins,3787,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/307901/prodej-bytu-2-1-v-osobnim-vlastnictvi-57-m2-praha-6-brevnov,"stanice metra Můstek, 110 00 Praha 1, Czechia","Šantrochova 1864, 162 00 Praha 6-Břevnov, Czechia",OK,OK,11.3 km,11332,39 mins,2344,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-u-libenskeho-pivovaru/60844a8e92d316448d49b1e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Libeňského pivovaru 8, 180 00 Praha 8, Czechia",OK,OK,5.6 km,5570,22 mins,1291,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-jablonova/606df099f5e3543e2d2c8183/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jabloňová 50, 106 00 Praha 10, Czechia",OK,OK,9.2 km,9207,33 mins,2002,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-9-prouzova/608cba1dc4e16f0b8c353143/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Prouzova 792, 190 00 Praha 9-Vysočany, Czechia",OK,OK,7.5 km,7452,27 mins,1641,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-jerabinova/5fe9b73fcfecda20192524e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jeřabinová 293/3, 150 00 Praha 5-Motol, Czechia",OK,OK,17.4 km,17420,1 hour 3 mins,3783,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/310495/prodej-bytu-2-kk-v-osobnim-vlastnictvi-57-m2-praha-4-kamyk,"stanice metra Můstek, 110 00 Praha 1, Czechia","U Kamýku 871/4, 142 00 Praha 12, Czechia",OK,OK,10.2 km,10237,48 mins,2851,CZK,CZK 32.00,32
https://www.prazskereality.cz/v-exkluzivnim-zastoupeni-nabizime-svetly-a-vzdusny-byt-3-7193637.html,"stanice metra Můstek, 110 00 Praha 1, Czechia","Slavická 1154, 150 00 Praha 5-Košíře, Czechia",OK,OK,17.2 km,17238,1 hour 1 min,3643,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-rohanske-nabrezi/5f30e5dc558f07179e1a4bf3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Rohanské nábř. 29, 186 00 Praha 8-Karlín, Czechia",OK,OK,2.8 km,2753,34 mins,2063,,,
https://reality.idnes.cz/detail/prodej/byt/praha-3-jeronymova/5f7b632f17f46502846be883/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jeronýmova 750, 130 00 Praha 3-Žižkov, Czechia",OK,OK,1.9 km,1946,25 mins,1501,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-dolezalova/607569db41118801a554401b/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.082381,14.426107","50.1025893,14.5668194",ZERO_RESULTS,OK,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-nad-smetankou/608297da44891e14b00fda03/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Nad Smetankou 231/9, 190 00 Praha 9, Czechia",OK,OK,7.4 km,7387,32 mins,1896,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-hejtmankova/6023b5188e6e800d2c4679b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Hejtmánkova 828, 180 00 Praha 8-Libeň, Czechia",OK,OK,5.9 km,5863,20 mins,1186,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-mecislavova/602e41de69df5b7dbe388d23/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Mečislavova 208/4, 140 00 Praha 4-Nusle, Czechia",OK,OK,4.7 km,4698,29 mins,1758,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-jeseniova/605dd07f9ab2df514060cb93/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jeseniova 582, 130 00 Praha 3-Žižkov, Czechia",OK,OK,3.6 km,3555,43 mins,2603,,,
https://reality.idnes.cz/detail/prodej/byt/praha-6-rooseveltova/608801ab7cfc6e44b5272ad3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Rooseveltova 16, 160 00 Praha 6, Czechia",OK,OK,8.1 km,8080,32 mins,1930,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-vaclavce/6081402e8f2641729e480b33/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Václavce 32, 150 00 Praha 5, Czechia",OK,OK,7.3 km,7251,38 mins,2276,CZK,CZK 24.00,24
https://sreality.cz/detail/prodej/byt/2+1/praha-vrsovice-ruska/213031516,"stanice metra Můstek, 110 00 Praha 1, Czechia","Ruská 1526, 100 00 Praha 10-Vršovice, Czechia",OK,OK,6.7 km,6745,35 mins,2071,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-podbelohorska/5eb558f337ba4d47506a3767/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Podbělohorská 190/73, 150 00 Praha-Praha 5, Czechia",OK,OK,17.5 km,17489,1 hour 3 mins,3787,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-branicka/604a152582bb4325ad1adc93/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Pod Ryšánkou, 147 00 Praha-Praha 4, Czechia",OK,OK,10.2 km,10158,44 mins,2622,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/311226/prodej-bytu-1-1-v-osobnim-vlastnictvi-55-m2-praha-10-vrsovice,"stanice metra Můstek, 110 00 Praha 1, Czechia","Tolstého 726, 101 00 Praha 10-Vršovice, Czechia",OK,OK,5.1 km,5103,34 mins,2046,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-tolsteho/608a96794224f976541ae6a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Tolstého 726, 101 00 Praha 10-Vršovice, Czechia",OK,OK,5.1 km,5103,34 mins,2046,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-konselska/601c04cd8ac3bc66737ebb63/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Konšelská 1011/17, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.4 km,6373,22 mins,1347,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-cerpadlova/602a42b50d57e53f79201723/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Čerpadlová 9, 190 00 Praha 9, Czechia",OK,OK,6.8 km,6809,22 mins,1333,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-choceradska/607d7833267eee29a00b80e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"50.082381,14.426107","50.0434424,14.4914954",ZERO_RESULTS,OK,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-jurkovicova/5ffb413a9549686edb5fa637/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Jurkovičova 969/6, 149 00 Praha 11, Czechia",OK,OK,12.1 km,12144,38 mins,2276,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-novgorodska/5dc18da737ba4d01601407d5/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Novgorodská 3, 101 00 Praha 10-Vršovice, Czechia",OK,OK,3.9 km,3909,19 mins,1164,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-michelska/5f3f7cc5558f0745ec7983f2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Michelská 4/11, 140 00 Praha 4-Michle, Czechia",OK,OK,5.7 km,5676,41 mins,2455,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/300009/prodej-bytu-1-kk-v-osobnim-vlastnictvi-51-m2-praha-10-strasnice,"stanice metra Můstek, 110 00 Praha 1, Czechia","Třebohostická 10, Strašnice, 100 00 Praha-Praha 10, Czechia",OK,OK,7.9 km,7935,44 mins,2635,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/308130/prodej-bytu-2-kk-v-osobnim-vlastnictvi-61-m2-praha-10-hostivar,"stanice metra Můstek, 110 00 Praha 1, Czechia","Bratislavská 10, 102 00 Praha-Praha 15, Czechia",OK,OK,11.7 km,11725,49 mins,2917,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658d223236695106789363/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Červená báň 356/1, 180 00 Praha 8-Libeň, Czechia",OK,OK,6.0 km,6024,21 mins,1273,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6/6086c052fcf6b00d12134a53/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Severýnova 8, 163 00 Praha 17, Czechia",OK,OK,21.0 km,20973,50 mins,2980,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-pitterova/605ad52a8acea25e6064eff3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Olšanská 5, 130 00 Praha 3-Žižkov, Czechia",OK,OK,3.3 km,3285,40 mins,2374,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-valentince/606bf37f1788e45bfe0232e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Valentince 5, 150 00 Praha 5-Smíchov, Czechia",OK,OK,6.5 km,6477,29 mins,1744,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-bratri-dohalskych/60795af10d45fa36cf54bee3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","bratří Dohalských 9, 190 00 Praha 9, Czechia",OK,OK,7.0 km,7018,19 mins,1115,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-milinska/607fc99fb213314e4f008fc7/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Klapálkova 2245, 149 00 Praha 11-Chodov, Czechia",OK,OK,9.8 km,9821,45 mins,2702,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-8-na-zertvach/5f8d2fd8129bf07d293ea203/?s-et=flat&s-ot=sale&s-l=VUSC-19,"stanice metra Můstek, 110 00 Praha 1, Czechia","Na Žertvách 10, 180 00 Praha 8-Palmovka, Czechia",OK,OK,4.7 km,4657,58 mins,3488,,,
