_id,price,area,owner,building_type,state,balcony,basement,elevator,floor,penb,terrace,city_part,street,city_part_number,rooms,kitchen
https://sreality.cz/detail/prodej/byt/1+1/praha-liben-sokolovska/3606015324,4008000.0,37.0,,cihlová,po rekonstrukci,0.0,0.0,1.0,2,G,0.0,Libeň,Sokolovská,Praha 8,1.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-letenska/5ebaa52337ba4d498a79bd13/?s-et=flat&s-ot=sale&s-l=VUSC-19,6900000.0,38.0,osobní,cihlová,dobrý,0.0,1.0,1.0,,F,0.0,Malá Strana,Letenská,Praha 1,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-3-jeronymova/5f7b632f17f46502846be883/?s-et=flat&s-ot=sale&s-l=VUSC-19,5800000.0,65.0,osobní,smíšená,po rekonstrukci,0.0,0.0,0.0,1,E,0.0,Žižkov,Jeronýmova,Praha 3,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-u-plynarny/6061953b5d7b494d7b1ac9b6/?s-et=flat&s-ot=sale&s-l=VUSC-19,4207397.0,37.0,osobní,cihlová,ve výstavbě,0.0,1.0,1.0,3,B,0.0,Michle,U plynárny,Praha 4,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-reznicka/60800d3de941ea6bc750e9f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,12999000.0,93.0,osobní,cihlová,dobrý,0.0,0.0,1.0,4,G,0.0,Nové Město,Řeznická,Praha 1,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-konselska/601c04cd8ac3bc66737ebb63/?s-et=flat&s-ot=sale&s-l=VUSC-19,6990000.0,68.0,osobní,cihlová,dobrý,0.0,0.0,0.0,1,G,0.0,Libeň,Konšelská,Praha 8,2.0,1.0
https://www.prazskereality.cz/prestante-snit-o-novem-bydleni-probudte-se-v-nem-vazeni--7336226.html,3116000.0,25.0,osobní,cihlová,po rekonstrukci,0.0,1.0,1.0,2,G,0.0,Vinohrady,Perucká 2481/5,Praha 2,1.0,0.0
https://www.prazskereality.cz/prostorny-byt-2-kk-s-orientaci-na-sever-o-celkove-obytne-7380880.html,5371000.0,57.0,osobní,cihlová,po rekonstrukci,0.0,1.0,1.0,1,G,0.0,Libeň,Konšelská,Praha 8,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-17-makovskeho/608149d37facef018730e7a2/?s-et=flat&s-ot=sale&s-l=VUSC-19,7900000.0,93.0,osobní,panelová,po rekonstrukci,0.0,1.0,1.0,12,C,0.0,Řepy,Makovského,Praha 6,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-k-vystrkovu/5ff31a4373bfa750f5146fe6/?s-et=flat&s-ot=sale&s-l=VUSC-19,5751898.0,64.0,osobní,cihlová,novostavba,1.0,1.0,1.0,2,B,0.0,Modřany,K Vystrkovu,Praha 4,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-k-louzi/604a25005429a606e1652c54/?s-et=flat&s-ot=sale&s-l=VUSC-19,8890000.0,80.0,osobní,cihlová,dobrý,0.0,0.0,0.0,5,G,1.0,Vršovice,K louži,Praha 10,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-prusanecka/6081611dc1ef71210b16f9e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,12499000.0,110.0,osobní,cihlová,novostavba,0.0,1.0,1.0,4,B,1.0,Zličín,Prušánecká,Praha 5,4.0,0.0
https://sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-husitska/2297600604,7230000.0,51.0,,skeletová,novostavba,0.0,1.0,1.0,4,G,0.0,Žižkov,Husitská,Praha 3,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-u-pujcovny/606dee67e42ee977bc1e85c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,6700000.0,37.0,osobní,cihlová,po rekonstrukci,0.0,0.0,1.0,1,E,0.0,Nové Město,U půjčovny,Praha 1,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-naskove/6001669b5096ae2b095817a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,8889500.0,70.0,osobní,smíšená,novostavba,0.0,0.0,0.0,2,B,0.0,Košíře,Naskové,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-k-zastavce/6009c537ab17191532318bc3/?s-et=flat&s-ot=sale&s-l=VUSC-19,5390000.0,59.0,družstevní,panelová,dobrý,0.0,1.0,1.0,6,C,0.0,Košíře,K zastávce,Praha 5,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-radounova/6051affd0dbae778b62d60f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,9339000.0,102.0,osobní,smíšená,dobrý,0.0,1.0,1.0,1,C,0.0,Stodůlky,Radouňova,Praha 5,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10/608d3c738831dc50304dda43/?s-et=flat&s-ot=sale&s-l=VUSC-19,6635000.0,77.0,osobní,cihlová,novostavba,0.0,1.0,0.0,1,G,1.0,Uhříněves,,Praha 10,2.0,0.0
https://sreality.cz/detail/prodej/byt/3+1/praha-prosek-bilinska/3125828956,5300000.0,61.0,,panelová,dobrý,0.0,1.0,1.0,8,G,0.0,Prosek,Bílinská,Praha 9,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/60487f2e88c8c773aa095843/?s-et=flat&s-ot=sale&s-l=VUSC-19,11696800.0,89.0,osobní,cihlová,novostavba,0.0,0.0,1.0,1,G,1.0,Smíchov,Grafická,Praha 5,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60488350a619b1059b19ee43/?s-et=flat&s-ot=sale&s-l=VUSC-19,7484200.0,61.0,osobní,cihlová,novostavba,0.0,0.0,1.0,5,B,1.0,Strašnice,Počernická,Praha 10,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-tolsteho/608a96794224f976541ae6a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,6799000.0,57.0,osobní,cihlová,dobrý,0.0,0.0,1.0,1,G,0.0,Vršovice,Tolstého,Praha 10,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-baarova/605f47ddbfa48e2fb217c833/?s-et=flat&s-ot=sale&s-l=VUSC-19,8500000.0,74.0,osobní,cihlová,novostavba,0.0,1.0,1.0,3,B,0.0,Michle,Baarova,Praha 4,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-travnickova/608dac81ef84cf135f1f50f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,6337293.0,51.0,družstevní,panelová,dobrý,0.0,0.0,1.0,10,G,0.0,Stodůlky,Trávníčkova,Praha 5,2.0,0.0
https://www.prazskereality.cz/dvoupokojovy-byt-s-balkonem-vysoke-stropy-kuchynsky-kout-7354920.html,5765298.0,48.0,osobní,cihlová,novostavba,1.0,0.0,0.0,2,B,0.0,Hrdlořezy,Českobrodská 73,Praha 9,2.0,0.0
https://www.remax-czech.cz/reality/detail/307757/prodej-bytu-4-kk-v-osobnim-vlastnictvi-133-m2-praha-9-vysocany,14490000.0,133.0,,skeletová,novostavba,0.0,0.0,1.0,1,B,0.0,Vysočany,Freyova,Praha 9,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658bb6752a893fe734b203/?s-et=flat&s-ot=sale&s-l=VUSC-19,6668522.0,52.0,osobní,smíšená,ve výstavbě,0.0,0.0,0.0,1,B,1.0,Libeň,Červená báň,Praha 8,2.0,0.0
https://www.remax-czech.cz/reality/detail/300009/prodej-bytu-1-kk-v-osobnim-vlastnictvi-51-m2-praha-10-strasnice,5236005.0,51.0,,cihlová,novostavba,0.0,0.0,0.0,2,G,0.0,Strašnice,Třebohostická,Praha 10,1.0,0.0
https://www.prazskereality.cz/v-exkluzivnim-zastoupeni-nabizime-svetly-a-vzdusny-byt-3-7193637.html,7800000.0,97.0,družstevní,cihlová,velmi dobrý,0.0,1.0,0.0,3,G,0.0,Košíře,Slavická 1154/3,Praha 5,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-sokolovska/6061ec4d62fd983c78598b33/?s-et=flat&s-ot=sale&s-l=VUSC-19,7491000.0,80.0,osobní,cihlová,po rekonstrukci,0.0,0.0,1.0,1,G,0.0,Libeň,Sokolovská,Praha 8,3.0,1.0
https://www.remax-czech.cz/reality/detail/311226/prodej-bytu-1-1-v-osobnim-vlastnictvi-55-m2-praha-10-vrsovice,5200000.0,55.0,,smíšená,dobrý,0.0,0.0,0.0,1,G,0.0,Vršovice,Tolstého,Praha 10,1.0,1.0
https://sreality.cz/detail/prodej/byt/3+kk/praha-smichov-za-zenskymi-domovy/3785240156,10207000.0,79.0,,skeletová,ve výstavbě,0.0,1.0,1.0,4,B,0.0,Smíchov,Za Ženskými domovy,,3.0,0.0
https://www.remax-czech.cz/reality/detail/309326/prodej-bytu-4-kk-v-osobnim-vlastnictvi-134-m2-praha-8-liben,14680000.0,134.0,,cihlová,po rekonstrukci,0.0,1.0,0.0,5,G,0.0,Libeň,Sokolovská,Praha 8,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-sladkovicova/603646d29e944257a9530573/?s-et=flat&s-ot=sale&s-l=VUSC-19,5990000.0,67.0,družstevní,panelová,dobrý,0.0,0.0,1.0,3,D,0.0,Krč,Sládkovičova,Praha 4,2.0,0.0
https://www.prazskereality.cz/luxusni-byt-2-kk-o-celkove-plose-70-2-m2-je-situovan-ve--7263385.html,13980000.0,70.0,osobní,cihlová,po rekonstrukci,0.0,1.0,1.0,4,G,0.0,Vinohrady,Mánesova,Praha 2,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-7-mala-plynarni/6070245f9d9e3f7fc1089773/?s-et=flat&s-ot=sale&s-l=VUSC-19,8890000.0,83.0,osobní,cihlová,dobrý,0.0,1.0,1.0,5,E,0.0,Holešovice,Malá Plynární,Praha 7,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-masna/5f7ef5435b59a008ce1eb874/?s-et=flat&s-ot=sale&s-l=VUSC-19,7828000.0,38.0,osobní,cihlová,dobrý,0.0,0.0,1.0,5,G,0.0,Staré Město,Masná,Praha 1,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-2-dittrichova/6079e760968911408e7f9313/?s-et=flat&s-ot=sale&s-l=VUSC-19,15900000.0,87.0,osobní,cihlová,dobrý,0.0,1.0,1.0,4,C,0.0,Nové Město,Dittrichova,Praha 2,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-hurbanova/60882be8ee092b59516d49f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,4142000.0,38.0,osobní,panelová,po rekonstrukci,0.0,1.0,1.0,8,B,0.0,Krč,Hurbanova,Praha 4,2.0,0.0
https://www.remax-czech.cz/reality/detail/310277/prodej-bytu-3-1-v-osobnim-vlastnictvi-68-m2-praha-4-nusle,5890000.0,68.0,,panelová,dobrý,0.0,0.0,0.0,8,G,0.0,Nusle,Kotorská,Praha 4,3.0,1.0
https://sreality.cz/detail/prodej/byt/2+1/praha-vrsovice-ruska/213031516,5997000.0,59.0,,cihlová,dobrý,0.0,1.0,0.0,4,D,0.0,Vršovice,Ruská,Praha 10,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-2-sumavska/606de32216de4653f966f122/?s-et=flat&s-ot=sale&s-l=VUSC-19,19990000.0,154.0,osobní,cihlová,dobrý,0.0,0.0,1.0,6,G,1.0,Vinohrady,Šumavská,Praha 2,4.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-korunni/60761bc725ac534e1c16a1a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,9700000.0,87.0,osobní,cihlová,novostavba,0.0,0.0,1.0,2,G,1.0,Vinohrady,Korunní,Praha 10,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-3-pitterova/605ad52a8acea25e6064eff3/?s-et=flat&s-ot=sale&s-l=VUSC-19,8990000.0,81.0,osobní,cihlová,dobrý,1.0,1.0,1.0,1,G,1.0,Žižkov,Pitterova,Praha 3,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-prvomajova/6064649525d57f1930132113/?s-et=flat&s-ot=sale&s-l=VUSC-19,7876000.0,95.0,osobní,panelová,dobrý,0.0,1.0,1.0,3,D,0.0,Radotín,Prvomájová,Praha 5,4.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-peroutkova/5d243fa737ba4d11e10f2d03/?s-et=flat&s-ot=sale&s-l=VUSC-19,4939000.0,54.0,osobní,skeletová,po rekonstrukci,0.0,1.0,1.0,1,D,0.0,Jinonice,Peroutkova,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-toufarova/5ee98df337ba4d7b881db3e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,8699349.0,75.0,osobní,smíšená,dobrý,1.0,0.0,1.0,2,C,0.0,Stodůlky,Toufarova,Praha 5,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-nad-lomem/6086db3b2049c27795658153/?s-et=flat&s-ot=sale&s-l=VUSC-19,14950000.0,112.0,osobní,skeletová,novostavba,0.0,1.0,0.0,1,B,0.0,Braník,Nad lomem,Praha 4,4.0,0.0
https://www.remax-czech.cz/reality/detail/308130/prodej-bytu-2-kk-v-osobnim-vlastnictvi-61-m2-praha-10-hostivar,7800000.0,61.0,,cihlová,velmi dobrý,0.0,1.0,0.0,1,C,0.0,Hostivař,Bratislavská,Praha 10,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658d223236695106789363/?s-et=flat&s-ot=sale&s-l=VUSC-19,8619000.0,66.0,osobní,smíšená,ve výstavbě,1.0,0.0,0.0,3,B,0.0,Libeň,Červená báň,Praha 8,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-prouzova/608cba1dc4e16f0b8c353143/?s-et=flat&s-ot=sale&s-l=VUSC-19,5300000.0,55.0,družstevní,cihlová,dobrý,1.0,1.0,0.0,2,G,0.0,Vysočany,Prouzova,Praha 9,2.0,0.0
https://www.prazskereality.cz/s-ohledem-na-aktualni-situaci-bychom-vas-chteli-ujistit--7336165.html,6240000.0,47.0,osobní,cihlová,po rekonstrukci,0.0,1.0,1.0,1,G,1.0,Vinohrady,Perucká 2483/9,Praha 2,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487ddc9678d1183c4e7043/?s-et=flat&s-ot=sale&s-l=VUSC-19,8507000.0,68.0,osobní,cihlová,novostavba,0.0,0.0,1.0,7,B,1.0,Strašnice,Počernická,Praha 10,2.0,0.0
https://www.remax-czech.cz/reality/detail/310462/prodej-bytu-2-kk-v-osobnim-vlastnictvi-43-m2-praha-8-liben,5150000.0,43.0,,cihlová,po rekonstrukci,0.0,1.0,1.0,1,D,0.0,Libeň,,Praha 8,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-ceskobrodska/6000789a5144df57ca13a833/?s-et=flat&s-ot=sale&s-l=VUSC-19,5765298.0,48.0,osobní,cihlová,novostavba,1.0,0.0,0.0,1,B,0.0,Hrdlořezy,Českobrodská,Praha 9,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-michelska/5f3f7cc5558f0745ec7983f2/?s-et=flat&s-ot=sale&s-l=VUSC-19,12972000.0,92.0,osobní,cihlová,novostavba,1.0,1.0,1.0,4,G,0.0,Michle,Michelská,Praha 4,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-graficka/60487ed4850a96773f2a2b83/?s-et=flat&s-ot=sale&s-l=VUSC-19,7952900.0,61.0,osobní,cihlová,novostavba,0.0,0.0,1.0,5,G,1.0,Smíchov,Grafická,Praha 5,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-2-rimska/5fa3ff98db7c0d55c734b0c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,13990000.0,132.0,osobní,cihlová,projekt,0.0,1.0,1.0,2,C,1.0,Vinohrady,Římská,Praha 2,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-babakova/60818b2a2622b12c29790de3/?s-et=flat&s-ot=sale&s-l=VUSC-19,6420000.0,80.0,družstevní,panelová,dobrý,0.0,0.0,0.0,1,G,0.0,Chodov,Babákova,Praha 4,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-valentince/606bf37f1788e45bfe0232e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,5773230.0,55.0,osobní,smíšená,novostavba,0.0,0.0,0.0,1,C,0.0,Smíchov,Na Valentince,Praha 5,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-6/6086c052fcf6b00d12134a53/?s-et=flat&s-ot=sale&s-l=VUSC-19,5850000.0,69.0,osobní,panelová,dobrý,0.0,1.0,1.0,1,D,0.0,Řepy,,Praha 6,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-na-lysinach/5fae7ad23cc5332d83430663/?s-et=flat&s-ot=sale&s-l=VUSC-19,10036000.0,87.0,osobní,cihlová,novostavba,0.0,1.0,0.0,2,B,0.0,Hodkovičky,Na lysinách,Praha 4,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-14-cernodolska/6087fc322e9d0a127b0f11d5/?s-et=flat&s-ot=sale&s-l=VUSC-19,6151377.0,73.0,osobní,cihlová,novostavba,0.0,1.0,1.0,1,C,1.0,Dolní Počernice,Černodolská,Praha 9,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-6-drnovska/6064fb481e4523629e21c1e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,8583010.0,98.0,osobní,cihlová,novostavba,0.0,0.0,1.0,5,B,1.0,Ruzyně,Drnovská,Praha 6,3.0,0.0
https://www.prazskereality.cz/nabizim-k-prodeji-luxusni-byt-3-kk-90-m2-s-dvema-balkony-7364749.html,17900000.0,101.0,osobní,smíšená,novostavba,0.0,0.0,1.0,3,G,0.0,Nové Město,Krakovská 1327/13,Praha 1,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-nad-rokoskou/607571d17059493aa07ebe43/?s-et=flat&s-ot=sale&s-l=VUSC-19,4600000.0,37.0,osobní,cihlová,dobrý,0.0,0.0,0.0,1,D,0.0,Libeň,Nad Rokoskou,Praha 8,1.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-branicka/604a152582bb4325ad1adc93/?s-et=flat&s-ot=sale&s-l=VUSC-19,9421656.0,91.0,osobní,smíšená,novostavba,1.0,0.0,0.0,1,B,0.0,Braník,Branická,Praha 4,3.0,0.0
https://www.remax-czech.cz/reality/detail/307901/prodej-bytu-2-1-v-osobnim-vlastnictvi-57-m2-praha-6-brevnov,5890000.0,57.0,,panelová,velmi dobrý,0.0,0.0,1.0,2,D,0.0,Břevnov,Šantrochova,Praha 6,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-jerabinova/5fe9b73fcfecda20192524e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,4290000.0,35.0,osobní,cihlová,dobrý,0.0,0.0,1.0,1,C,1.0,Motol,Jeřabinová,Praha 5,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-imrychova/5f8f3d14c456184338349083/?s-et=flat&s-ot=sale&s-l=VUSC-19,7190000.0,81.0,osobní,panelová,po rekonstrukci,0.0,0.0,1.0,5,G,0.0,Kamýk,Imrychova,Praha 4,3.0,1.0
https://www.prazskereality.cz/prostorny-nezarizeny-mezonet-7-1-s-moznosti-upravy-na-8--7129999.html,25000000.0,188.0,osobní,cihlová,velmi dobrý,0.0,0.0,1.0,5,G,1.0,Kobylisy,Ke Stírce,Praha 8,6.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-bratri-dohalskych/60795af10d45fa36cf54bee3/?s-et=flat&s-ot=sale&s-l=VUSC-19,7190000.0,61.0,osobní,cihlová,dobrý,1.0,1.0,1.0,3,G,0.0,Vysočany,bratří Dohalských,Praha 9,2.0,0.0
https://sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-chalabalova/985804124,8399000.0,75.0,,cihlová,velmi dobrý,0.0,0.0,0.0,3,E,0.0,Stodůlky,Chalabalova,Praha 5,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-legerova/607572decdecaf0eeb68d463/?s-et=flat&s-ot=sale&s-l=VUSC-19,4614843.0,29.0,osobní,cihlová,po rekonstrukci,0.0,0.0,1.0,2,G,0.0,Vinohrady,Legerova,Praha 1,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-3-libicka/6087d49e5272f759336753a6/?s-et=flat&s-ot=sale&s-l=VUSC-19,7690000.0,51.0,osobní,cihlová,dobrý,0.0,1.0,1.0,5,C,0.0,Vinohrady,Libická,Praha 3,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-cerpadlova/602a42b50d57e53f79201723/?s-et=flat&s-ot=sale&s-l=VUSC-19,5650000.0,58.0,osobní,smíšená,projekt,1.0,0.0,1.0,2,B,0.0,Vysočany,Čerpadlová,Praha 9,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-francouzska/608a801aaf95980ddb785567/?s-et=flat&s-ot=sale&s-l=VUSC-19,9900000.0,85.0,osobní,cihlová,před rekonstrukcí,0.0,0.0,1.0,1,G,0.0,Vinohrady,Francouzská,Praha 10,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658f3f045a21115051ef43/?s-et=flat&s-ot=sale&s-l=VUSC-19,7938402.0,60.0,osobní,smíšená,ve výstavbě,1.0,0.0,0.0,4,B,0.0,Libeň,Červená báň,Praha 8,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-milinska/607fc99fb213314e4f008fc7/?s-et=flat&s-ot=sale&s-l=VUSC-19,5644238.0,45.0,osobní,skeletová,novostavba,0.0,1.0,0.0,1,B,1.0,Záběhlice,Milínská,Praha 10,2.0,0.0
https://www.remax-czech.cz/reality/detail/311695/prodej-bytu-3-1-v-osobnim-vlastnictvi-96-m2-praha-3-vinohrady,11750000.0,96.0,,cihlová,velmi dobrý,0.0,0.0,1.0,3,G,0.0,Vinohrady,Slezská,Praha 3,3.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-u-libenskeho-pivovaru/60844a8e92d316448d49b1e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,7200000.0,52.0,osobní,smíšená,novostavba,1.0,0.0,1.0,4,B,0.0,Libeň,U libeňského pivovaru,Praha 8,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-wassermannova/5eea46f8558f072186461063/?s-et=flat&s-ot=sale&s-l=VUSC-19,7583025.0,64.0,osobní,smíšená,ve výstavbě,1.0,0.0,0.0,3,B,0.0,Hlubočepy,Wassermannova,Praha 5,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-9-nad-smetankou/608297da44891e14b00fda03/?s-et=flat&s-ot=sale&s-l=VUSC-19,10499000.0,102.0,osobní,cihlová,novostavba,1.0,1.0,1.0,5,C,0.0,Hrdlořezy,Nad Smetankou,Praha 9,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha/6082b2b3c92e111ab27937e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,11212800.0,88.0,osobní,smíšená,novostavba,1.0,0.0,0.0,1,A,0.0,Praha,,,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-nuselska/608c6ab095f2f262c27b0b43/?s-et=flat&s-ot=sale&s-l=VUSC-19,12390000.0,115.0,osobní,cihlová,dobrý,0.0,0.0,0.0,2,G,0.0,Nusle,Nuselská,Praha 4,4.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-6-rooseveltova/608801ab7cfc6e44b5272ad3/?s-et=flat&s-ot=sale&s-l=VUSC-19,6990000.0,57.0,osobní,smíšená,dobrý,0.0,0.0,1.0,,G,0.0,Bubeneč,Rooseveltova,Praha 6,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-jihlavska/608982a43ec3a077876da083/?s-et=flat&s-ot=sale&s-l=VUSC-19,6390000.0,53.0,osobní,cihlová,dobrý,0.0,1.0,0.0,4,G,0.0,Michle,Jihlavská,Praha 4,2.0,1.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-pocernicka/60487d76d4febf7898378e53/?s-et=flat&s-ot=sale&s-l=VUSC-19,16150300.0,112.0,osobní,cihlová,novostavba,0.0,0.0,1.0,10,B,1.0,Strašnice,Počernická,Praha 10,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-na-zertvach/5f8d2fd8129bf07d293ea203/?s-et=flat&s-ot=sale&s-l=VUSC-19,3990000.0,38.0,osobní,cihlová,dobrý,0.0,0.0,0.0,1,G,0.0,Libeň,Na žertvách,Praha 8,1.0,1.0
https://sreality.cz/detail/prodej/byt/2+kk/praha-hrdlorezy-ceskobrodska/865004892,4949770.0,40.0,,cihlová,novostavba,0.0,0.0,0.0,4,B,0.0,Hrdlořezy,Českobrodská,Praha 9,2.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-peroutkova/60413277f4795139961ad8c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,2590000.0,17.0,osobní,cihlová,po rekonstrukci,0.0,0.0,0.0,1,C,0.0,Jinonice,Peroutkova,Praha 5,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-8-cervena-ban/60658efd27242b74be260904/?s-et=flat&s-ot=sale&s-l=VUSC-19,7798809.0,58.0,osobní,smíšená,ve výstavbě,1.0,0.0,0.0,4,B,0.0,Libeň,Červená báň,Praha 8,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-7-mala-plynarni/60702d613b1d7e3bcd22a643/?s-et=flat&s-ot=sale&s-l=VUSC-19,8250000.0,84.0,osobní,cihlová,po rekonstrukci,0.0,1.0,1.0,2,G,0.0,Holešovice,Malá Plynární,Praha 7,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-4-mecislavova/602e41de69df5b7dbe388d23/?s-et=flat&s-ot=sale&s-l=VUSC-19,5613000.0,46.0,osobní,cihlová,po rekonstrukci,0.0,0.0,1.0,3,G,0.0,Nusle,Mečislavova,Praha 4,2.0,0.0
https://www.remax-czech.cz/reality/detail/307185/prodej-bytu-1-kk-v-osobnim-vlastnictvi-43-m2-praha-9-dolni-pocernice,4316619.0,43.0,,cihlová,novostavba,0.0,0.0,1.0,2,B,0.0,Dolní Počernice,,Praha 9,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-1-krocinova/5ff5e21de019ba12bf51d773/?s-et=flat&s-ot=sale&s-l=VUSC-19,13750000.0,95.0,osobní,cihlová,po rekonstrukci,1.0,0.0,1.0,1,G,0.0,Staré Město,Krocínova,Praha 1,3.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-10-novgorodska/5dc18da737ba4d01601407d5/?s-et=flat&s-ot=sale&s-l=VUSC-19,4990000.0,52.0,osobní,cihlová,novostavba,0.0,1.0,1.0,3,G,1.0,Vršovice,Novgorodská,Praha 10,1.0,0.0
https://reality.idnes.cz/detail/prodej/byt/praha-5-plzenska/6040b7c4bc5557253e4f5ec3/?s-et=flat&s-ot=sale&s-l=VUSC-19,8412000.0,47.0,osobní,smíšená,ve výstavbě,1.0,1.0,0.0,4,G,0.0,Smíchov,Plzeňská,Praha 5,3.0,0.0
