locations/id,locations/response/destination_addresses/0,locations/response/destination_addresses/1,locations/response/origin_addresses/0,locations/response/rows/0/elements/0/status,locations/response/rows/0/elements/1/status,locations/response/status,locations/response/rows/0/elements/0/distance/text,locations/response/rows/0/elements/0/distance/value,locations/response/rows/0/elements/0/duration/text,locations/response/rows/0/elements/0/duration/value,locations/response/rows/0/elements/0/fare/currency,locations/response/rows/0/elements/0/fare/text,locations/response/rows/0/elements/0/fare/value,locations/response/rows/0/elements/1/distance/text,locations/response/rows/0/elements/1/distance/value,locations/response/rows/0/elements/1/duration/text,locations/response/rows/0/elements/1/duration/value,locations/response/rows/0/elements/1/fare/currency,locations/response/rows/0/elements/1/fare/text,locations/response/rows/0/elements/1/fare/value
https://reality.idnes.cz/detail/prodej/byt/praha-9-prouzova/608cba1dc4e16f0b8c353143/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vysočanská, 190 00 Praha-Praha 9, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Prouzova 792, 190 00 Praha 9-Vysočany, Czechia",OK,OK,OK,0.1 km,142,2 mins,107,,,,7.5 km,7452,24 mins,1461,CZK,CZK 24.00,24
https://sreality.cz/detail/prodej/byt/2+1/praha-vrsovice-ruska/213031516,"Vinohradská 2405, Vinohrady, 130 00 Praha-Praha 3, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Ruská 1526, 100 00 Praha 10-Vršovice, Czechia",OK,OK,OK,0.9 km,884,13 mins,756,,,,6.7 km,6745,35 mins,2071,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-michelska/5f3f7cc5558f0745ec7983f2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Olbrachtova 1946/64 4, 140 00 Praha-Praha 4, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Michelská 4/11, 140 00 Praha 4-Michle, Czechia",OK,OK,OK,1.4 km,1425,21 mins,1286,,,,5.7 km,5676,41 mins,2455,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-machateho/605ce2ffae88c111410583c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jinonice, 158 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Brichtova 685/2, 152 00 Praha 5-Hlubočepy, Czechia",OK,OK,OK,3.8 km,3845,52 mins,3096,,,,8.5 km,8541,28 mins,1685,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-ruska/608ebaff540a6150211b5483/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vinohradská 2405, Vinohrady, 130 00 Praha-Praha 3, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Ruská 1526, 100 00 Praha 10-Vršovice, Czechia",OK,OK,OK,0.9 km,884,13 mins,756,,,,6.7 km,6745,35 mins,2071,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-rimska/5fa3ff98db7c0d55c734b0c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Legerova 57, Vinohrady, 110 00 Praha-Praha 1, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Římská 72, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,OK,0.2 km,168,2 mins,131,,,,0.8 km,752,9 mins,528,,,
https://sreality.cz/detail/prodej/byt/2+kk/praha--tresnova/3864268636,"Hloubětín, 198 00 Praha-Praha 14, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Třešňová 844/9, 198 00 Praha 14-Hloubětín, Czechia",OK,OK,OK,2.1 km,2096,26 mins,1576,,,,10.1 km,10115,31 mins,1855,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-18-ostravska/608a8eeb2f83525f0c5eccb2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Letňany, 199 00 Praha-Praha 18, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Ostravská 627, 199 00 Praha-Letňany, Czechia",OK,OK,OK,1.8 km,1770,23 mins,1365,,,,20.9 km,20897,48 mins,2895,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-choceradska/607d7833267eee29a00b80e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Chodov, 148 00 Praha-Praha 11, Czechia","50.082381,14.426107","Choceradská 3118, 141 00 Praha 4, Czechia",OK,ZERO_RESULTS,OK,2.0 km,1982,28 mins,1673,,,,,,,,,,
https://www.prazskereality.cz/v-exkluzivnim-zastoupeni-nabizime-svetly-a-vzdusny-byt-3-7193637.html,"Nemocnice Motol, 150 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Slavická 1154, 150 00 Praha 5-Košíře, Czechia",OK,OK,OK,1.6 km,1586,22 mins,1348,,,,17.2 km,17238,1 hour 1 min,3643,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-dittrichova/6079e760968911408e7f9313/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Gorazdova 8, 120 00 Praha 2-Nové Město, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Dittrichova 2, 120 00 Praha 2-Nové Město, Czechia",OK,OK,OK,0.2 km,154,2 mins,103,,,,1.3 km,1342,17 mins,999,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-milinska/607fc99fb213314e4f008fc7/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Roztylská 2232/17, 148 00 Praha 11-Chodov, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Klapálkova 2245, 149 00 Praha 11-Chodov, Czechia",OK,OK,OK,2.1 km,2122,29 mins,1765,,,,9.8 km,9821,45 mins,2702,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-10-k-louzi/604a25005429a606e1652c54/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jičínská 10, 130 00 Praha 3-Vinohrady, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","K Louži 1262, 101 00 Praha 10-Vršovice, Czechia",OK,OK,OK,1.5 km,1529,22 mins,1341,,,,4.6 km,4639,28 mins,1689,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-hejtmankova/6023b5188e6e800d2c4679b3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Na Hrázi 21, 180 00 Praha 8-Palmovka, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Hejtmánkova 828, 180 00 Praha 8-Libeň, Czechia",OK,OK,OK,1.0 km,968,12 mins,727,,,,5.9 km,5863,20 mins,1186,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/311695/prodej-bytu-3-1-v-osobnim-vlastnictvi-96-m2-praha-3-vinohrady,"stanice metra Náměstí Míru Praha, 120 00 Praha-Praha 2, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Slezská 3, Vinohrady, 120 00 Praha-Praha 2, Czechia",OK,OK,OK,80 m,80,1 min,62,,,,1.3 km,1306,15 mins,907,,,
https://reality.idnes.cz/detail/prodej/byt/praha-2-vinohradska/5f747b5ba9f5185e8e0b3483/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Legerova 57, Vinohrady, 110 00 Praha-Praha 1, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Vinohradská 2, 110 00 Praha 2-Nové Město, Czechia",OK,OK,OK,0.3 km,279,4 mins,213,,,,0.6 km,639,7 mins,446,,,
https://sreality.cz/detail/prodej/byt/3+kk/praha-smichov-za-zenskymi-domovy/3785240156,"Za Ženskými domovy 124, Smíchov, 150 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Za Ženskými domovy 124, Smíchov, 150 00 Praha-Praha 5, Czechia",OK,OK,OK,27 m,27,1 min,23,,,,6.7 km,6675,31 mins,1859,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-rohanske-nabrezi/5f30e5dc558f07179e1a4bf3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Thámova 681/32, Karlín, 186 00 Praha-Praha 8, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Rohanské nábř. 29, 186 00 Praha 8-Karlín, Czechia",OK,OK,OK,0.3 km,335,4 mins,250,,,,2.8 km,2753,34 mins,2063,,,
https://reality.idnes.cz/detail/prodej/byt/praha-18-marty-krasove/5ed2b83f37ba4d53e0557fb2/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Letňany, 199 00 Praha-Praha 18, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","M. Krásové 3, 196 00 Praha-Čakovice, Czechia",OK,OK,OK,4.3 km,4307,55 mins,3322,,,,20.7 km,20707,47 mins,2813,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-pitterova/605ad52a8acea25e6064eff3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Flora, 130 00 Praha-Praha 3, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Olšanská 5, 130 00 Praha 3-Žižkov, Czechia",OK,OK,OK,1.2 km,1157,15 mins,927,,,,3.3 km,3285,40 mins,2374,,,
https://www.prazskereality.cz/v-exkluzivnim-zastoupeni-nabizime-k-prodeji-tento-svetly-7300038.html,"U Obecního domu 660/6, 110 00 Praha 1-Staré Město, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Masná, 110 00 Praha-Praha 1, Czechia",OK,OK,OK,0.5 km,468,6 mins,352,,,,1.1 km,1094,14 mins,818,,,
https://www.remax-czech.cz/reality/detail/307901/prodej-bytu-2-1-v-osobnim-vlastnictvi-57-m2-praha-6-brevnov,"Brunclíkova 1757, 162 00 Praha 6-Břevnov, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Šantrochova 1864, 162 00 Praha 6-Břevnov, Czechia",OK,OK,OK,0.5 km,497,6 mins,366,,,,11.3 km,11332,39 mins,2344,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-jeseniova/608d6adb3f66ba1075543083/?s-et=flat&s-ot=sale&s-l=VUSC-19,"663, Sokolovská, 186 00 Praha 8-Invalidovna, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Jeseniova 582, 130 00 Praha 3-Žižkov, Czechia",OK,OK,OK,1.4 km,1359,18 mins,1078,,,,3.6 km,3555,43 mins,2603,,,
https://reality.idnes.cz/detail/prodej/byt/praha-5-jerabinova/5fe9b73fcfecda20192524e3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nemocnice Motol, 150 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Jeřabinová 293/3, 150 00 Praha 5-Motol, Czechia",OK,OK,OK,1.7 km,1687,23 mins,1395,,,,17.4 km,17420,1 hour 3 mins,3783,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-zitomirska/6012eef8a9f78e2922733163/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jičínská 10, 130 00 Praha 3-Vinohrady, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Madridská 1396, 101 00 Praha 10-Vršovice, Czechia",OK,OK,OK,1.2 km,1161,17 mins,997,,,,4.8 km,4774,30 mins,1806,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/310277/prodej-bytu-3-1-v-osobnim-vlastnictvi-68-m2-praha-4-nusle,"Děkanská vinice I 1634/17, 140 00 Praha 4-Nusle, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Kotorská 1572/18, 140 00 Praha 4-Nusle, Czechia",OK,OK,OK,0.5 km,490,6 mins,346,,,,3.7 km,3739,44 mins,2669,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-jihlavska/608982a43ec3a077876da083/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Kačerov, 141 00 Praha-Praha 4, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Jihlavská 42, 140 00 Praha 4, Czechia",OK,OK,OK,0.5 km,498,6 mins,369,,,,7.7 km,7652,32 mins,1900,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-6-rooseveltova/608801ab7cfc6e44b5272ad3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Dejvická, 160 00 Praha-Praha 6, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Rooseveltova 16, 160 00 Praha 6, Czechia",OK,OK,OK,0.7 km,734,11 mins,643,,,,8.1 km,8080,32 mins,1930,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-k-botici/601281f40080e35fdf580546/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vinohradská 878, 130 00 Praha 3-Vinohrady, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","K Botiči 1439/5, 101 00 Praha 10-Vršovice, Czechia",OK,OK,OK,1.6 km,1633,23 mins,1408,,,,4.0 km,4035,21 mins,1259,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-olsanska/6071f40b43059c4d4a1e1ed3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Flora, 130 00 Praha-Praha 3, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Olšanská 3, 130 00 Praha 3-Žižkov, Czechia",OK,OK,OK,1.0 km,1039,14 mins,844,,,,3.2 km,3167,38 mins,2291,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-nuselska/603936d6534886327415ba43/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Pankrác, 140 00 Praha-Praha 4, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Nuselská 1495, 140 00 Praha 4-Nusle, Czechia",OK,OK,OK,1.5 km,1504,21 mins,1274,,,,4.9 km,4912,32 mins,1898,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-limuzska/604239027846e72ab70d175e/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Depo Hostivař, 100 00 Praha-Praha 10, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Limuzská 2111/10, 100 00 Praha-Strašnice, Czechia",OK,OK,OK,0.9 km,939,12 mins,718,,,,8.3 km,8255,45 mins,2688,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-nad-rokoskou/607571d17059493aa07ebe43/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Kobylisy, 182 00 Praha-Praha 8, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Nad Rokoskou 17, 182 00 Praha 8, Czechia",OK,OK,OK,0.6 km,640,11 mins,656,,,,10.8 km,10797,44 mins,2649,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-3-na-jarove/600ad6e9548df1346e6328d3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Sokolovská 274, Libeň, 180 00 Praha-Praha 9, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Na Jarově 2049, 130 00 Praha 3-Žižkov, Czechia",OK,OK,OK,3.3 km,3259,39 mins,2326,,,,8.2 km,8164,39 mins,2334,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-10-nad-vodovodem/5e3032e5558f074fe80ead73/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Strašnická, 100 00 Praha-Praha 10, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Nad Vodovodem 10, 100 00 Strašnice, Czechia",OK,OK,OK,1.1 km,1061,13 mins,770,,,,7.5 km,7461,35 mins,2074,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-2-sumavska/606de32216de4653f966f122/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vinohradská 99, 120 00 Praha 2-Vinohrady, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Slovenská 9, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,OK,0.8 km,809,10 mins,599,,,,2.0 km,1956,22 mins,1331,,,
https://reality.idnes.cz/detail/prodej/byt/praha-3-libicka/6087d49e5272f759336753a6/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jičínská 10, 130 00 Praha 3-Vinohrady, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Libická 3, 130 00 Praha 3-Vinohrady, Czechia",OK,OK,OK,0.4 km,425,5 mins,318,,,,2.6 km,2631,30 mins,1806,,,
https://reality.idnes.cz/detail/prodej/byt/praha-9-ucnovska/5f8d7e5294d2d861db2d9b53/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Sokolovská 274, Libeň, 180 00 Praha-Praha 9, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Učňovská 9, 190 00 Praha 9, Czechia",OK,OK,OK,3.1 km,3132,37 mins,2242,,,,8.0 km,8031,37 mins,2216,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-borovanskeho/60002f95a7bfe24ae04041a3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Unnamed Road, 158 00 Praha 13, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Borovanského 2217/5, 155 00 Praha 13-Stodůlky, Czechia",OK,OK,OK,1.7 km,1725,22 mins,1290,,,,14.1 km,14093,1 hour 7 mins,4011,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-2-na-folimance/605da7fd22750d77be2b2ec3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vyšehrad, 140 00 Praha-Praha 4, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Na Folimance 2490, 120 00 Praha 2-Vinohrady, Czechia",OK,OK,OK,1.0 km,1030,15 mins,911,,,,2.1 km,2123,28 mins,1661,,,
https://reality.idnes.cz/detail/prodej/byt/praha-10-jablonova/606df099f5e3543e2d2c8183/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Skalka, 100 00 Praha-Praha 10, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Jabloňová 50, 106 00 Praha 10, Czechia",OK,OK,OK,1.5 km,1525,20 mins,1172,,,,9.2 km,9207,33 mins,2002,CZK,CZK 32.00,32
https://www.remax-czech.cz/reality/detail/310462/prodej-bytu-2-kk-v-osobnim-vlastnictvi-43-m2-praha-8-liben,"Palmovka, 180 00 Praha-Praha 8, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Kotlaska 353, 180 00 Praha 8-Libeň, Czechia",OK,OK,OK,0.2 km,179,2 mins,149,,,,5.3 km,5273,20 mins,1219,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-bratri-dohalskych/60795af10d45fa36cf54bee3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádraží Vysočany, 190 00 Praha-Praha 9, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","bratří Dohalských 9, 190 00 Praha 9, Czechia",OK,OK,OK,0.2 km,197,2 mins,149,,,,7.0 km,7018,19 mins,1115,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-nuselska/608c6ab095f2f262c27b0b43/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Pankrác, 140 00 Praha-Praha 4, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Nuselská 1495, 140 00 Praha 4-Nusle, Czechia",OK,OK,OK,1.5 km,1504,21 mins,1274,,,,4.9 km,4912,32 mins,1898,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-5-na-valentince/607828933235987a9933fec3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Nádražní 61, 150 00 Praha 5-Smíchov, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Na Valentince 5, 150 00 Praha 5-Smíchov, Czechia",OK,OK,OK,0.4 km,435,6 mins,338,,,,6.5 km,6477,29 mins,1744,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-hurbanova/60882be8ee092b59516d49f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Kačerov, 141 00 Praha-Praha 4, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Hurbanova 1285, 142 00 Praha 4-Krč, Czechia",OK,OK,OK,2.4 km,2360,30 mins,1776,,,,10.4 km,10377,46 mins,2754,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/308130/prodej-bytu-2-kk-v-osobnim-vlastnictvi-61-m2-praha-10-hostivar,"Háje, 149 00 Praha-Praha 11, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Bratislavská 10, 102 00 Praha-Praha 15, Czechia",OK,OK,OK,2.2 km,2205,29 mins,1747,,,,11.7 km,11725,49 mins,2917,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-10-novgorodska/5dc18da737ba4d01601407d5/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Jiřího z Poděbrad, 120 00 Praha-Praha 2, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Novgorodská 3, 101 00 Praha 10-Vršovice, Czechia",OK,OK,OK,1.8 km,1756,25 mins,1501,,,,3.9 km,3909,19 mins,1164,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-imrychova/5f8f3d14c456184338349083/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Poliklinika Budějovická, 140 00 Praha 4, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Imrychova 981, 143 00 Praha 12, Czechia",OK,OK,OK,4.5 km,4497,58 mins,3499,,,,11.0 km,11018,44 mins,2625,CZK,CZK 32.00,32
https://reality.idnes.cz/detail/prodej/byt/praha-1-letenska/5ebaa52337ba4d498a79bd13/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Klárov 51, Malá Strana, 118 00 Praha-Praha 1, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Letenská 525, Malá Strana, 118 00 Praha-Praha 1, Czechia",OK,OK,OK,0.4 km,392,5 mins,284,,,,1.9 km,1857,23 mins,1382,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-na-lysinach/5fae7ad23cc5332d83430663/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Smíchovské nádraží, 150 00 Praha-Praha 5, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Na Lysinách 24, 147 00 Praha 4, Czechia",OK,OK,OK,16.9 km,16883,49 mins,2910,CZK,CZK 32.00,32,13.1 km,13062,47 mins,2800,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-9-cerpadlova/602a42b50d57e53f79201723/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vysočanská, 190 00 Praha-Praha 9, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Čerpadlová 9, 190 00 Praha 9, Czechia",OK,OK,OK,1.2 km,1219,15 mins,925,,,,6.5 km,6531,20 mins,1203,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-8-na-zertvach/5f8d2fd8129bf07d293ea203/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Zenklova 351, 180 00 Praha 8-Libeň, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Na Žertvách 10, 180 00 Praha 8-Palmovka, Czechia",OK,OK,OK,65 m,65,1 min,49,,,,4.7 km,4657,58 mins,3488,,,
https://reality.idnes.cz/detail/prodej/byt/praha-1-opletalova/5f7459b847b53076755b1494/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Vrchlického sady, 110 00 Praha 1-Nové Město, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Opletalova 31, 110 00 Praha 1-Nové Město, Czechia",OK,OK,OK,0.2 km,222,3 mins,181,,,,0.7 km,708,9 mins,515,,,
https://www.prazskereality.cz/prostorny-nezarizeny-mezonet-7-1-s-moznosti-upravy-na-8--7129999.html,"Pod Sídlištěm 188, 182 00 Praha 8-Kobylisy, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Ke Stírce 34, 182 00 Praha 8, Czechia",OK,OK,OK,0.5 km,530,7 mins,421,,,,8.2 km,8152,26 mins,1578,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-14-cernodolska/6087fc322e9d0a127b0f11d5/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Černý Most, 198 00 Praha-Praha 14, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Černodolská 190 12, 190 12 Praha-Dolní Počernice, Czechia",OK,OK,OK,3.4 km,3420,43 mins,2585,,,,12.4 km,12399,35 mins,2108,CZK,CZK 24.00,24
https://www.remax-czech.cz/reality/detail/309326/prodej-bytu-4-kk-v-osobnim-vlastnictvi-134-m2-praha-8-liben,"Palmovka 180 00, 180 00 Praha 8-Palmovka, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Sokolovská 1278, 180 00 Praha 8-Libeň, Czechia",OK,OK,OK,0.4 km,427,5 mins,323,,,,4.9 km,4935,19 mins,1126,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-1-reznicka/60800d3de941ea6bc750e9f3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Magdalény Rettigové 82, Nové Město, 110 00 Praha-Praha 1, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Řeznická 110 00, Nové Město, 110 00 Praha-Praha 1, Czechia",OK,OK,OK,0.4 km,360,4 mins,246,,,,0.6 km,577,7 mins,409,,,
https://reality.idnes.cz/detail/prodej/byt/praha-8-sokolovska/6006c17199ce1a62d07ac7c3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Palmovka 180 00, 180 00 Praha 8-Palmovka, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Sokolovská 1278, 180 00 Praha 8-Libeň, Czechia",OK,OK,OK,0.4 km,427,5 mins,323,,,,4.9 km,4935,19 mins,1126,CZK,CZK 24.00,24
https://reality.idnes.cz/detail/prodej/byt/praha-4-babakova/60818b2a2622b12c29790de3/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Chodov, 148 00 Praha-Praha 11, Czechia","50.082381,14.426107","Babákova 2152, 148 00 Praha 11-Chodov, Czechia",OK,ZERO_RESULTS,OK,0.8 km,815,11 mins,646,,,,,,,,,,
https://reality.idnes.cz/detail/prodej/byt/praha-3-jeronymova/5f7b632f17f46502846be883/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Thámova 32, 186 00 Praha 8-Karlín, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Jeronýmova 750, 130 00 Praha 3-Žižkov, Czechia",OK,OK,OK,1.1 km,1127,15 mins,896,,,,1.9 km,1946,25 mins,1501,,,
https://reality.idnes.cz/detail/prodej/byt/praha-2-tyrsova/602e40d2648a91586c591153/?s-et=flat&s-ot=sale&s-l=VUSC-19,"Legerova 357/50, Vinohrady, 120 00 Praha-Praha 2, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Tyršova 2, 120 00 Praha 2-Nové Město, Czechia",OK,OK,OK,0.2 km,193,3 mins,160,,,,1.2 km,1215,14 mins,838,,,
https://reality.idnes.cz/detail/prodej/byt/praha-4-baarova/605f47ddbfa48e2fb217c833/?s-et=flat&s-ot=sale&s-l=VUSC-19,"A. Staška 104, 140 00 Praha 4, Czechia","stanice metra Můstek, 110 00 Praha 1, Czechia","Baarova 1542/44, 140 00 Praha 4, Czechia",OK,OK,OK,1.1 km,1088,15 mins,887,,,,8.4 km,8448,41 mins,2458,CZK,CZK 24.00,24
